listing_id,room_type,property_type,accommodates,bedrooms,minimum_nights,maximum_nights,instant_bookable,bathrooms,is_superhost,count,name,total_reviews_before_cutoff,unique_reviewers_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,sum_future_available_days_30d,avg_future_available_days_30d,high_demand_proxy,cutoff_date,version
1937458,Entire home/apt,Entire condo,0.2,0.11764705882352941,0.001,0.025800711743772242,False,1.5,False,1,Bos en Lommer,11.0,11.0,487.0,4,0.04395604395604396,2.0,30.0,0,0.0,2.0,30.0,0,0.0,1,2025-12-10,v1
1938510,Entire home/apt,Entire condo,0.2,0.11764705882352941,0.002,1.0,False,1.5,False,1,Oostelijk Havengebied - Indische Buurt,108.0,108.0,129.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
1943465,Entire home/apt,Houseboat,0.2,0.11764705882352941,0.004,0.025800711743772242,False,1.5,False,1,De Baarsjes - Oud-West,41.0,41.0,866.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0,0.0,1,2025-12-10,v1
1954182,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.013,0.3238434163701068,False,1,False,1,De Baarsjes - Oud-West,10.0,10.0,3808.0,0,0.0,14.0,365.0,0,0.0,14.0,365.0,0,0.0,1,2025-12-10,v1
880897465400976805,Entire home/apt,Entire home,0.2,0.17647058823529413,0.004,0.025800711743772242,False,2,False,1,Watergraafsmeer,6.0,6.0,122.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0,0.0,1,2025-12-10,v1
1954308,Entire home/apt,Entire rental unit,0.13333333333333333,0.11764705882352941,0.003,1.0,False,1,False,1,De Baarsjes - Oud-West,76.0,76.0,2135.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,0,0.0,1,2025-12-10,v1
1957337,Entire home/apt,Entire home,0.2,0.17647058823529413,0.005,0.011565836298932384,False,1,False,1,Oud-Oost,9.0,9.0,1230.0,7,0.07692307692307693,6.0,14.0,0,0.0,6.0,14.0,9,0.3,0,2025-12-10,v1
1964479,Entire home/apt,Entire home,0.2,0.23529411764705882,0.002,1.0,False,1.5,False,1,Oud-Noord,7.0,7.0,775.0,9,0.0989010989010989,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
1977828,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.004,0.6485765124555161,False,1.5,False,1,Bos en Lommer,24.0,24.0,502.0,0,0.0,5.0,730.0,0,0.0,5.0,730.0,0,0.0,1,2025-12-10,v1
1986478,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.006,0.013345195729537367,False,1,False,1,Zuid,0.0,0.0,4358.0,84,0.9230769230769231,7.0,16.0,31,1.0,7.0,16.0,30,1.0,0,2025-12-10,v1
1994336,Entire home/apt,Entire townhouse,0.06666666666666667,0.058823529411764705,0.0,0.025800711743772242,False,1.5,False,1,De Pijp - Rivierenbuurt,65.0,65.0,540.0,0,0.0,1.0,30.0,0,0.0,1.0,30.0,0,0.0,1,2025-12-10,v1
2005996,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.001,1.0,True,1.5,True,1,De Baarsjes - Oud-West,637.0,624.0,91.0,53,0.5824175824175825,2.0,1125.0,29,0.9354838709677419,2.0,1125.0,30,1.0,0,2025-12-10,v1
2015074,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1,False,1,De Pijp - Rivierenbuurt,105.0,105.0,107.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
667212291104108520,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.004,0.3238434163701068,False,1.5,False,1,De Baarsjes - Oud-West,3.0,3.0,132.0,8,0.08791208791208792,4.5054945054945055,365.0,0,0.0,5.0,365.0,0,0.0,1,2025-12-10,v1
2016153,Entire home/apt,Entire loft,0.06666666666666667,0.058823529411764705,0.003,0.026690391459074734,False,1.5,False,1,De Pijp - Rivierenbuurt,72.0,72.0,2118.0,49,0.5384615384615384,4.0,31.0,19,0.6129032258064516,4.0,31.0,23,0.7666666666666667,0,2025-12-10,v1
2018017,Private room,Private room in rental unit,0.06666666666666667,,0.001,0.012455516014234875,False,1.5,False,1,Centrum-Oost,75.0,75.0,361.0,0,0.0,2.0,15.0,0,0.0,2.0,15.0,0,0.0,1,2025-12-10,v1
2040981,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,1.0,True,1,False,2,Centrum-West,1.0,1.0,190.0,13,0.14285714285714285,2.956043956043956,1125.0,6,0.1935483870967742,3.0,1125.0,17,0.5666666666666667,0,2025-12-10,v1
2047730,Private room,Private room in rental unit,0.06666666666666667,,0.002,1.0,False,1,False,1,Watergraafsmeer,38.0,38.0,3060.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
2070211,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.002,0.025800711743772242,False,1,False,1,Zuid,146.0,146.0,101.0,4,0.04395604395604396,2.4835164835164836,30.0,3,0.0967741935483871,2.2903225806451615,30.0,0,0.0,1,2025-12-10,v1
2073678,Entire home/apt,Entire townhouse,0.06666666666666667,0.058823529411764705,0.006,1.0,False,1,False,1,Noord-Oost,12.0,12.0,844.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,0,0.0,1,2025-12-10,v1
2074047,Entire home/apt,Entire rental unit,0.2,0.058823529411764705,0.005,0.025800711743772242,False,1,False,1,Westerpark,82.0,82.0,955.0,0,0.0,6.0,30.0,0,0.0,6.0,30.0,0,0.0,1,2025-12-10,v1
2077444,Entire home/apt,Entire loft,0.2,0.11764705882352941,0.003,0.00800711743772242,False,1,False,1,Centrum-Oost,8.0,8.0,3335.0,49,0.5384615384615384,4.021978021978022,10.0,30,0.967741935483871,4.0,10.0,0,0.0,1,2025-12-10,v1
2080427,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.006,0.021352313167259787,False,1,False,1,Oud-Oost,21.0,21.0,108.0,0,0.0,7.0,25.0,0,0.0,7.0,25.0,0,0.0,1,2025-12-10,v1
2084758,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.001,0.05249110320284697,False,1,False,1,De Pijp - Rivierenbuurt,17.0,16.0,2605.0,0,0.0,2.0,60.0,0,0.0,2.0,60.0,0,0.0,1,2025-12-10,v1
2088011,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.003,0.016903914590747332,False,1,False,1,Oud-Oost,36.0,36.0,532.0,0,0.0,4.0,20.0,0,0.0,4.0,20.0,0,0.0,1,2025-12-10,v1
2090727,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.02402135231316726,False,1,False,1,De Pijp - Rivierenbuurt,41.0,41.0,2138.0,0,0.0,2.7142857142857144,28.0,0,0.0,2.7419354838709675,28.0,0,0.0,1,2025-12-10,v1
2097548,Entire home/apt,Entire home,0.2,0.11764705882352941,0.003,0.017793594306049824,False,1,False,1,Noord-West,38.0,38.0,122.0,0,0.0,4.0,21.0,0,0.0,4.0,21.0,0,0.0,1,2025-12-10,v1
2137009,Entire home/apt,Entire home,0.2,0.11764705882352941,0.005,0.016903914590747332,False,2,False,1,Oud-Noord,4.0,4.0,851.0,0,0.0,6.0,20.0,0,0.0,6.0,20.0,0,0.0,1,2025-12-10,v1
2144304,Entire home/apt,Entire home,0.26666666666666666,0.23529411764705882,0.002,1.0,False,2,False,1,Zuid,37.0,37.0,124.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,9,0.3,0,2025-12-10,v1
2144308,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,1.0,False,1.5,False,1,Noord-West,19.0,19.0,1375.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
2148417,Entire home/apt,Entire condo,0.2,0.058823529411764705,0.002,0.011565836298932384,False,1.5,False,1,De Baarsjes - Oud-West,97.0,97.0,235.0,84,0.9230769230769231,3.0,14.0,31,1.0,3.0,14.0,30,1.0,0,2025-12-10,v1
2175600,Entire home/apt,Entire loft,0.06666666666666667,0.058823529411764705,0.0,1.0,False,1,False,1,Zuid,125.0,125.0,170.0,18,0.1978021978021978,1.0,1125.0,12,0.3870967741935484,1.0,1125.0,16,0.5333333333333333,0,2025-12-10,v1
2224903,Entire home/apt,Entire townhouse,0.2,0.11764705882352941,0.003,0.025800711743772242,False,1,False,1,Oud-Oost,30.0,30.0,495.0,19,0.2087912087912088,4.0,30.0,13,0.41935483870967744,4.0,30.0,19,0.6333333333333333,0,2025-12-10,v1
2234721,Entire home/apt,Entire rental unit,0.06666666666666667,0.11764705882352941,0.009,0.01601423487544484,False,1,False,1,Oostelijk Havengebied - Indische Buurt,7.0,7.0,836.0,0,0.0,10.0,19.0,0,0.0,10.0,19.0,0,0.0,1,2025-12-10,v1
2235666,Entire home/apt,Entire rental unit,0.2,0.17647058823529413,0.001,0.009786476868327402,False,1.5,False,1,Oud-Noord,108.0,108.0,170.0,42,0.46153846153846156,2.0,12.0,31,1.0,2.0,12.0,30,1.0,0,2025-12-10,v1
880899043811589099,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.02224199288256228,False,1.5,False,1,De Baarsjes - Oud-West,3.0,3.0,655.0,54,0.5934065934065934,4.5054945054945055,26.0,30,0.967741935483871,3.0,26.0,0,0.0,1,2025-12-10,v1
2255109,Entire home/apt,Houseboat,0.2,0.17647058823529413,0.004,1.0,False,1.5,False,1,Oostelijk Havengebied - Indische Buurt,31.0,31.0,865.0,0,0.0,3.7142857142857144,1125.0,0,0.0,3.838709677419355,1125.0,0,0.0,1,2025-12-10,v1
2272303,Entire home/apt,Entire rental unit,0.2,0.058823529411764705,0.001,0.005338078291814947,True,1,False,1,De Pijp - Rivierenbuurt,105.0,105.0,191.0,80,0.8791208791208791,2.0,7.0,31,1.0,2.0,7.0,26,0.8666666666666667,0,2025-12-10,v1
2336047,Entire home/apt,Houseboat,0.06666666666666667,0.058823529411764705,0.0,0.026690391459074734,False,1,False,1,Centrum-West,185.0,185.0,101.0,0,0.0,1.8571428571428572,31.0,0,0.0,1.8387096774193548,31.0,0,0.0,1,2025-12-10,v1
2345576,Entire home/apt,Entire loft,0.26666666666666666,0.23529411764705882,0.001,0.06138790035587188,False,2,True,1,Centrum-Oost,84.0,84.0,109.0,5,0.054945054945054944,1.1428571428571428,70.0,0,0.0,1.129032258064516,70.0,14,0.4666666666666667,0,2025-12-10,v1
944242869161994124,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.003,0.0026690391459074734,False,1.5,True,2,De Pijp - Rivierenbuurt,12.0,12.0,596.0,0,0.0,4.0,4.0,0,0.0,4.0,4.0,0,0.0,1,2025-12-10,v1
2368869,Entire home/apt,Houseboat,0.2,0.17647058823529413,0.002,0.0026690391459074734,False,1.5,False,1,Centrum-West,51.0,51.0,117.0,1,0.01098901098901099,3.0,4.0,0,0.0,3.0,4.0,1,0.03333333333333333,1,2025-12-10,v1
2384332,Entire home/apt,Entire loft,0.13333333333333333,0.11764705882352941,0.003,0.025800711743772242,False,2.5,False,1,Centrum-West,47.0,47.0,112.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,0,0.0,1,2025-12-10,v1
2389053,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.0,0.3238434163701068,False,1,False,1,Oud-Noord,2.0,2.0,94.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,0,0.0,1,2025-12-10,v1
2400486,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.003,0.0035587188612099642,False,1,False,1,Slotervaart,59.0,59.0,510.0,0,0.0,4.0,5.0,0,0.0,4.0,5.0,0,0.0,1,2025-12-10,v1
2419757,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.003,0.012455516014234875,False,1,False,1,Westerpark,7.0,7.0,963.0,0,0.0,4.0,15.0,0,0.0,4.0,15.0,0,0.0,1,2025-12-10,v1
2429334,Private room,Private room in guesthouse,0.06666666666666667,0.0,0.001,1.0,True,1,True,1,Centrum-West,574.0,556.0,103.0,37,0.4065934065934066,2.208791208791209,1125.0,21,0.6774193548387096,2.2580645161290325,1125.0,22,0.7333333333333333,0,2025-12-10,v1
2435572,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.001,0.025800711743772242,False,1.5,True,1,Centrum-West,451.0,450.0,101.0,52,0.5714285714285714,2.0,1125.0,27,0.8709677419354839,2.0,1125.0,23,0.7666666666666667,0,2025-12-10,v1
2450249,Entire home/apt,Houseboat,0.2,0.23529411764705882,0.002,0.011565836298932384,False,4.5,True,3,Westerpark,22.0,22.0,851.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,0,0.0,1,2025-12-10,v1
2459307,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,False,1,Watergraafsmeer,32.0,32.0,2412.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,0,0.0,1,2025-12-10,v1
2471617,Entire home/apt,Entire rental unit,0.2,0.058823529411764705,0.002,0.4928825622775801,False,1,True,1,Centrum-Oost,821.0,817.0,95.0,13,0.14285714285714285,3.120879120879121,555.0,9,0.2903225806451613,2.806451612903226,555.0,25,0.8333333333333334,0,2025-12-10,v1
2474754,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.004,1.0,False,1,False,1,Centrum-West,24.0,24.0,948.0,91,1.0,5.0,1125.0,31,1.0,5.0,1125.0,30,1.0,0,2025-12-10,v1
2476314,Entire home/apt,Entire rental unit,0.26666666666666666,0.23529411764705882,0.011,1.0,False,1.5,False,1,Oud-Oost,7.0,7.0,2237.0,0,0.0,12.0,1125.0,0,0.0,12.0,1125.0,0,0.0,1,2025-12-10,v1
2477880,Private room,Private room in loft,0.13333333333333333,0.058823529411764705,0.0,0.0026690391459074734,False,2,False,1,Centrum-West,609.0,605.0,105.0,23,0.25274725274725274,1.0,4.0,10,0.3225806451612903,1.0,4.0,3,0.1,1,2025-12-10,v1
2478937,Private room,Private room in townhouse,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1,True,1,Centrum-West,833.0,827.0,93.0,12,0.13186813186813187,2.0,1125.0,5,0.16129032258064516,2.0,1125.0,6,0.2,1,2025-12-10,v1
2480621,Private room,Private room in condo,0.06666666666666667,0.058823529411764705,0.001,0.0017793594306049821,False,1.5,True,2,Centrum-West,269.0,269.0,101.0,53,0.5824175824175825,2.0,3.0,30,0.967741935483871,2.0,3.0,0,0.0,1,2025-12-10,v1
2497346,Private room,Private room in loft,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,True,3,De Pijp - Rivierenbuurt,843.0,840.0,100.0,59,0.6483516483516484,1.3516483516483515,73.46153846153847,31,1.0,1.3870967741935485,30.0,30,1.0,0,2025-12-10,v1
2513623,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,1.0,False,1.5,False,1,De Pijp - Rivierenbuurt,5.0,5.0,2306.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
2514858,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1,True,1,De Pijp - Rivierenbuurt,181.0,180.0,101.0,24,0.26373626373626374,2.0,1125.0,19,0.6129032258064516,2.0,1125.0,30,1.0,0,2025-12-10,v1
2518607,Entire home/apt,Entire rental unit,0.2,0.058823529411764705,0.001,0.016903914590747332,False,2,False,1,De Pijp - Rivierenbuurt,72.0,72.0,2169.0,0,0.0,2.0,20.0,0,0.0,2.0,20.0,0,0.0,1,2025-12-10,v1
2519994,Entire home/apt,Entire home,0.2,0.058823529411764705,0.001,0.3238434163701068,False,1,False,2,De Baarsjes - Oud-West,1.0,1.0,129.0,24,0.26373626373626374,1.989010989010989,365.0,16,0.5161290322580645,2.0,365.0,0,0.0,1,2025-12-10,v1
2529643,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,1,Oostelijk Havengebied - Indische Buurt,39.0,39.0,1172.0,32,0.3516483516483517,2.0,1125.0,14,0.45161290322580644,2.0,1125.0,25,0.8333333333333334,0,2025-12-10,v1
2534067,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.012455516014234875,False,1.5,False,1,De Pijp - Rivierenbuurt,31.0,31.0,2383.0,0,0.0,2.0,15.0,0,0.0,2.0,15.0,0,0.0,1,2025-12-10,v1
2534166,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.004,0.00800711743772242,False,1,False,1,Bos en Lommer,226.0,226.0,488.0,5,0.054945054945054944,4.956043956043956,10.0,0,0.0,5.0,10.0,9,0.3,0,2025-12-10,v1
2535685,Private room,Private room in condo,0.06666666666666667,0.058823529411764705,0.002,0.44395017793594305,False,1.5,False,1,Centrum-Oost,280.0,279.0,233.0,7,0.07692307692307693,2.0,500.0,0,0.0,2.0,500.0,0,0.0,1,2025-12-10,v1
2540979,Entire home/apt,Entire home,0.4,0.23529411764705882,0.003,0.03914590747330961,False,4,False,1,Zuid,2.0,2.0,834.0,1,0.01098901098901099,4.0,45.0,1,0.03225806451612903,4.0,45.0,9,0.3,0,2025-12-10,v1
2551330,Private room,Private room in townhouse,0.13333333333333333,,0.001,1.0,False,1.5,False,1,Slotervaart,117.0,116.0,963.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,0,0.0,1,2025-12-10,v1
2573607,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1,False,1,Centrum-West,25.0,25.0,879.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,0,0.0,1,2025-12-10,v1
2574202,Entire home/apt,Entire loft,0.2,0.11764705882352941,0.003,0.017793594306049824,False,1.5,False,1,De Pijp - Rivierenbuurt,35.0,35.0,846.0,0,0.0,4.0,21.0,0,0.0,4.0,21.0,0,0.0,1,2025-12-10,v1
2581386,Entire home/apt,Entire rental unit,0.26666666666666666,0.11764705882352941,0.002,0.025800711743772242,False,1.5,False,1,Zuid,34.0,34.0,128.0,6,0.06593406593406594,3.0,30.0,0,0.0,3.0,30.0,0,0.0,1,2025-12-10,v1
2619648,Entire home/apt,Entire townhouse,0.2,0.17647058823529413,0.003,0.017793594306049824,False,2,False,1,De Baarsjes - Oud-West,4.0,4.0,2684.0,0,0.0,4.0,21.0,0,0.0,4.0,21.0,0,0.0,1,2025-12-10,v1
2623099,Private room,Private room in townhouse,0.06666666666666667,0.058823529411764705,0.002,0.011565836298932384,True,1,True,1,De Baarsjes - Oud-West,131.0,131.0,120.0,40,0.43956043956043955,3.0,14.0,19,0.6129032258064516,3.0,14.0,30,1.0,0,2025-12-10,v1
2633912,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.005338078291814947,False,1,False,1,Centrum-West,72.0,71.0,1493.0,0,0.0,3.0,7.0,0,0.0,3.0,7.0,0,0.0,1,2025-12-10,v1
2638552,Shared room,Shared room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,5,Gaasperdam - Driemond,270.0,268.0,107.0,79,0.8681318681318682,2.681318681318681,1125.0,31,1.0,3.0,1125.0,30,1.0,0,2025-12-10,v1
2638773,Entire home/apt,Entire home,0.2,0.17647058823529413,0.004,0.012455516014234875,False,1.5,False,1,Watergraafsmeer,49.0,48.0,507.0,66,0.7252747252747253,5.0,15.0,31,1.0,5.0,15.0,25,0.8333333333333334,0,2025-12-10,v1
2639206,Hotel room,Room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,5,Gaasperdam - Driemond,162.0,161.0,95.0,76,0.8351648351648352,2.5274725274725274,1125.0,31,1.0,3.0,1125.0,30,1.0,0,2025-12-10,v1
2639773,Private room,Private room in cottage,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,True,1,Centrum-West,483.0,481.0,94.0,53,0.5824175824175825,2.912087912087912,1125.0,31,1.0,3.0,1125.0,25,0.8333333333333334,0,2025-12-10,v1
2647276,Hotel room,Room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,5,Gaasperdam - Driemond,228.0,228.0,103.0,75,0.8241758241758241,2.6373626373626373,1125.0,31,1.0,3.0,1125.0,30,1.0,0,2025-12-10,v1
2647365,Private room,Private room in nature lodge,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,5,Gaasperdam - Driemond,154.0,154.0,114.0,74,0.8131868131868132,2.659340659340659,1125.0,31,1.0,3.0,1125.0,30,1.0,0,2025-12-10,v1
2648251,Entire home/apt,Entire rental unit,0.2,0.058823529411764705,0.001,1.0,False,1,False,1,Bos en Lommer,101.0,101.0,960.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,0,0.0,1,2025-12-10,v1
2667413,Entire home/apt,Entire home,0.3333333333333333,0.23529411764705882,0.005,0.011565836298932384,False,1.5,False,1,Noord-Oost,25.0,25.0,230.0,49,0.5384615384615384,6.0,14.0,31,1.0,6.0,14.0,30,1.0,0,2025-12-10,v1
2682113,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.002,0.019572953736654804,False,1,False,1,Bos en Lommer,27.0,27.0,99.0,0,0.0,3.0,23.0,0,0.0,3.0,23.0,0,0.0,1,2025-12-10,v1
2697739,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.003,0.025800711743772242,False,1.5,False,1,De Baarsjes - Oud-West,25.0,25.0,583.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,0,0.0,1,2025-12-10,v1
2704035,Entire home/apt,Entire rental unit,0.2,0.17647058823529413,0.001,0.017793594306049824,False,1.5,False,1,Zuid,34.0,33.0,150.0,0,0.0,2.0,21.0,0,0.0,2.0,21.0,0,0.0,1,2025-12-10,v1
2705165,Entire home/apt,Entire home,0.7333333333333333,0.17647058823529413,0.001,0.31494661921708184,True,1.5,True,1,Oud-Noord,460.0,458.0,108.0,62,0.6813186813186813,1.2857142857142858,1125.0,25,0.8064516129032258,1.2580645161290323,1125.0,27,0.9,0,2025-12-10,v1
2708863,Entire home/apt,Entire rental unit,0.2,0.17647058823529413,0.004,0.3238434163701068,False,1.5,False,1,De Baarsjes - Oud-West,101.0,101.0,152.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,9,0.3,0,2025-12-10,v1
2739228,Private room,Room in boutique hotel,0.0,0.058823529411764705,0.002,1.0,False,1.5,False,4,Centrum-West,200.0,198.0,1076.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
2754846,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.005,0.013345195729537367,False,1,False,1,De Baarsjes - Oud-West,13.0,13.0,575.0,0,0.0,6.0,16.0,0,0.0,6.0,16.0,0,0.0,1,2025-12-10,v1
2761156,Private room,Private room in condo,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1.5,True,2,Slotervaart,574.0,571.0,94.0,41,0.45054945054945056,2.0,1125.0,22,0.7096774193548387,2.0,1125.0,24,0.8,0,2025-12-10,v1
2763037,Private room,Private room in townhouse,0.13333333333333333,0.0,0.001,1.0,False,1,False,1,Centrum-West,553.0,552.0,95.0,55,0.6043956043956044,2.0,1125.0,31,1.0,2.0,1125.0,30,1.0,0,2025-12-10,v1
2763386,Private room,Private room in condo,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1.5,True,2,Slotervaart,474.0,473.0,97.0,26,0.2857142857142857,2.0,1125.0,13,0.41935483870967744,2.0,1125.0,27,0.9,0,2025-12-10,v1
2775209,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.006,0.0791814946619217,False,2,False,1,Zuid,21.0,21.0,2692.0,85,0.9340659340659341,7.0,90.0,30,0.967741935483871,7.0,90.0,15,0.5,0,2025-12-10,v1
2780062,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.001,0.6485765124555161,True,1.5,True,1,Centrum-Oost,274.0,272.0,100.0,57,0.6263736263736264,2.0,730.0,31,1.0,2.0,730.0,26,0.8666666666666667,0,2025-12-10,v1
2787645,Entire home/apt,Houseboat,0.2,0.17647058823529413,0.003,0.025800711743772242,False,1,False,1,De Pijp - Rivierenbuurt,40.0,40.0,839.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,0,0.0,1,2025-12-10,v1
2800120,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.001,0.0017793594306049821,False,1,True,1,Centrum-Oost,365.0,365.0,106.0,31,0.34065934065934067,1.978021978021978,1125.0,25,0.8064516129032258,2.0,1125.0,11,0.36666666666666664,0,2025-12-10,v1
2809026,Entire home/apt,Entire loft,0.26666666666666666,0.23529411764705882,0.002,1.0,False,1.5,False,1,Zuid,31.0,31.0,2326.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
2829553,Entire home/apt,Entire rental unit,0.06666666666666667,0.11764705882352941,0.099,0.08807829181494661,False,1,False,1,De Pijp - Rivierenbuurt,44.0,43.0,2593.0,91,1.0,100.0,100.0,31,1.0,100.0,100.0,30,1.0,0,2025-12-10,v1
2830788,Private room,Private room in condo,0.06666666666666667,0.0,0.003,0.1592526690391459,False,1,True,1,Oud-Oost,285.0,283.0,106.0,13,0.14285714285714285,4.0,180.0,3,0.0967741935483871,4.0,180.0,25,0.8333333333333334,0,2025-12-10,v1
2842228,Private room,Private room in farm stay,0.13333333333333333,0.058823529411764705,0.001,1.0,True,1.5,False,8,Noord-Oost,184.0,184.0,110.0,18,0.1978021978021978,2.0,1125.0,0,0.0,2.0,1125.0,0,0.0,1,2025-12-10,v1
